WorkItemID,ProjectID,WorkItemCode,WorkItemName,WorkItemCategory,WorkItemType,PlannedStartDate,PlannedFinishDate,Quantity,UnitOfMeasure,Priority,CurrentStatusID
WIT-003890,PRJ-001,PRJ-001-ITEM-003890,Electrical Reporting Package,Electrical,Milestone,2025-12-23,2026-04-11,256.79,m2,High,STS-004
WIT-003891,PRJ-002,PRJ-002-ITEM-003891,Interior Reporting Package,Interior,Package,2026-03-27,2026-07-10,237.21,m3,Critical,STS-004
WIT-003892,PRJ-003,PRJ-003-ITEM-003892,Exterior Reporting Package,Exterior,Task,2026-02-25,2026-03-10,189.12,ea,Low,STS-007
WIT-003893,PRJ-004,PRJ-004-ITEM-003893,Safety Reporting Package,Safety,Inspection,2025-11-02,2025-11-29,167.08,lot,Medium,STS-003
WIT-003894,PRJ-005,PRJ-005-ITEM-003894,Structure Reporting Package,Structure,Milestone,2025-02-17,2025-05-03,284.14,hr,High,STS-003
WIT-003895,PRJ-001,PRJ-001-ITEM-003895,Mechanical Reporting Package,Mechanical,Package,2026-03-13,2026-04-18,231.68,m2,Critical,STS-001
WIT-003896,PRJ-002,PRJ-002-ITEM-003896,Electrical Reporting Package,Electrical,Task,2025-12-09,2025-12-26,470.73,m3,Low,STS-002
WIT-003897,PRJ-003,PRJ-003-ITEM-003897,Interior Reporting Package,Interior,Inspection,2026-04-18,2026-08-03,110.52,ea,Medium,STS-002
WIT-003898,PRJ-004,PRJ-004-ITEM-003898,Exterior Reporting Package,Exterior,Milestone,2026-01-01,2026-03-28,392.88,lot,High,STS-002
WIT-003899,PRJ-005,PRJ-005-ITEM-003899,Safety Reporting Package,Safety,Package,2026-05-23,2026-06-08,497.44,hr,Critical,STS-006
WIT-003900,PRJ-001,PRJ-001-ITEM-003900,Structure Reporting Package,Structure,Task,2025-09-13,2025-12-24,12.83,m2,Low,STS-005
WIT-003901,PRJ-002,PRJ-002-ITEM-003901,Mechanical Reporting Package,Mechanical,Inspection,2026-01-13,2026-04-27,126.38,m3,Medium,STS-004
WIT-003902,PRJ-003,PRJ-003-ITEM-003902,Electrical Reporting Package,Electrical,Milestone,2025-11-16,2026-01-09,410.57,ea,High,STS-004
WIT-003903,PRJ-004,PRJ-004-ITEM-003903,Interior Reporting Package,Interior,Package,2026-02-21,2026-03-02,291.12,lot,Critical,STS-004
WIT-003904,PRJ-005,PRJ-005-ITEM-003904,Exterior Reporting Package,Exterior,Task,2025-09-12,2025-12-02,277.67,hr,Low,STS-005
WIT-003905,PRJ-001,PRJ-001-ITEM-003905,Safety Reporting Package,Safety,Inspection,2026-02-21,2026-04-26,126.97,m2,Medium,STS-007
WIT-003906,PRJ-002,PRJ-002-ITEM-003906,Structure Reporting Package,Structure,Milestone,2026-03-14,2026-05-12,16.3,m3,High,STS-005
WIT-003907,PRJ-003,PRJ-003-ITEM-003907,Mechanical Reporting Package,Mechanical,Package,2025-12-23,2026-03-07,323.36,ea,Critical,STS-004
WIT-003908,PRJ-004,PRJ-004-ITEM-003908,Electrical Reporting Package,Electrical,Task,2026-04-22,2026-07-15,336.84,lot,Low,STS-004
WIT-003909,PRJ-005,PRJ-005-ITEM-003909,Interior Reporting Package,Interior,Inspection,2025-08-25,2025-11-22,166.73,hr,Medium,STS-004
WIT-003910,PRJ-001,PRJ-001-ITEM-003910,Exterior Reporting Package,Exterior,Milestone,2025-12-03,2026-01-19,358.06,m2,High,STS-005
WIT-003911,PRJ-002,PRJ-002-ITEM-003911,Safety Reporting Package,Safety,Package,2026-04-18,2026-07-27,65.02,m3,Critical,STS-004
WIT-003912,PRJ-003,PRJ-003-ITEM-003912,Structure Reporting Package,Structure,Task,2025-12-05,2026-01-03,318.92,ea,Low,STS-004
WIT-003913,PRJ-004,PRJ-004-ITEM-003913,Mechanical Reporting Package,Mechanical,Inspection,2026-05-16,2026-06-12,145.42,lot,Medium,STS-005
WIT-003914,PRJ-005,PRJ-005-ITEM-003914,Electrical Reporting Package,Electrical,Milestone,2025-12-16,2026-02-25,78.33,hr,High,STS-007
WIT-003915,PRJ-001,PRJ-001-ITEM-003915,Interior Reporting Package,Interior,Package,2026-04-24,2026-05-12,83.64,m2,Critical,STS-004
WIT-003916,PRJ-002,PRJ-002-ITEM-003916,Exterior Reporting Package,Exterior,Task,2025-11-27,2025-12-14,304.09,m3,Low,STS-005
WIT-003917,PRJ-003,PRJ-003-ITEM-003917,Safety Reporting Package,Safety,Inspection,2025-08-12,2025-10-10,89.02,ea,Medium,STS-004
WIT-003918,PRJ-004,PRJ-004-ITEM-003918,Structure Reporting Package,Structure,Milestone,2026-05-12,2026-05-19,141.23,lot,High,STS-004
WIT-003919,PRJ-005,PRJ-005-ITEM-003919,Mechanical Reporting Package,Mechanical,Package,2025-11-28,2026-02-22,156.47,hr,Critical,STS-005
WIT-003920,PRJ-001,PRJ-001-ITEM-003920,Electrical Reporting Package,Electrical,Task,2026-04-16,2026-05-15,392.82,m2,Low,STS-005
WIT-003921,PRJ-002,PRJ-002-ITEM-003921,Interior Reporting Package,Interior,Inspection,2026-02-05,2026-03-07,479.95,m3,Medium,STS-006
WIT-003922,PRJ-003,PRJ-003-ITEM-003922,Exterior Reporting Package,Exterior,Milestone,2025-12-03,2026-01-18,21.97,ea,High,STS-007
WIT-003923,PRJ-004,PRJ-004-ITEM-003923,Safety Reporting Package,Safety,Package,2025-12-06,2026-02-05,131.02,lot,Critical,STS-004
WIT-003924,PRJ-005,PRJ-005-ITEM-003924,Structure Reporting Package,Structure,Task,2026-02-20,2026-04-21,421.54,hr,Low,STS-004
WIT-003925,PRJ-001,PRJ-001-ITEM-003925,Mechanical Reporting Package,Mechanical,Inspection,2025-10-04,2025-10-27,43.34,m2,Medium,STS-003
WIT-003926,PRJ-002,PRJ-002-ITEM-003926,Electrical Reporting Package,Electrical,Milestone,2026-02-26,2026-03-16,294.67,m3,High,STS-005
WIT-003927,PRJ-003,PRJ-003-ITEM-003927,Interior Reporting Package,Interior,Package,2025-11-25,2026-03-21,259.35,ea,Critical,STS-004
WIT-003928,PRJ-004,PRJ-004-ITEM-003928,Exterior Reporting Package,Exterior,Task,2026-03-01,2026-05-06,14.75,lot,Low,STS-004
WIT-003929,PRJ-005,PRJ-005-ITEM-003929,Safety Reporting Package,Safety,Inspection,2025-09-14,2025-12-25,388.8,hr,Medium,STS-004
WIT-003930,PRJ-001,PRJ-001-ITEM-003930,Structure Reporting Package,Structure,Milestone,2025-12-20,2026-01-28,420.55,m2,High,STS-006
WIT-003931,PRJ-002,PRJ-002-ITEM-003931,Mechanical Reporting Package,Mechanical,Package,2026-02-12,2026-03-02,265.06,m3,Critical,STS-005
WIT-003932,PRJ-003,PRJ-003-ITEM-003932,Electrical Reporting Package,Electrical,Task,2025-10-22,2026-02-14,416.79,ea,Low,STS-004
WIT-003933,PRJ-004,PRJ-004-ITEM-003933,Interior Reporting Package,Interior,Inspection,2025-12-23,2026-01-04,14.63,lot,Medium,STS-006
WIT-003934,PRJ-005,PRJ-005-ITEM-003934,Exterior Reporting Package,Exterior,Milestone,2026-03-19,2026-06-12,399.11,hr,High,STS-003
WIT-003935,PRJ-001,PRJ-001-ITEM-003935,Safety Reporting Package,Safety,Package,2025-12-12,2026-01-01,232.97,m2,Critical,STS-005
WIT-003936,PRJ-002,PRJ-002-ITEM-003936,Structure Reporting Package,Structure,Task,2025-11-10,2025-12-15,318.08,m3,Low,STS-005
WIT-003937,PRJ-003,PRJ-003-ITEM-003937,Mechanical Reporting Package,Mechanical,Inspection,2026-03-31,2026-07-15,312.14,ea,Medium,STS-001
WIT-003938,PRJ-004,PRJ-004-ITEM-003938,Electrical Reporting Package,Electrical,Milestone,2026-03-31,2026-06-10,67.71,lot,High,STS-002
WIT-003939,PRJ-005,PRJ-005-ITEM-003939,Interior Reporting Package,Interior,Package,2025-10-17,2025-11-24,480.63,hr,Critical,STS-004
WIT-003940,PRJ-001,PRJ-001-ITEM-003940,Exterior Reporting Package,Exterior,Task,2026-06-01,2026-08-10,264.98,m2,Low,STS-006
WIT-003941,PRJ-002,PRJ-002-ITEM-003941,Safety Reporting Package,Safety,Inspection,2025-12-12,2025-12-29,137.01,m3,Medium,STS-004
WIT-003942,PRJ-003,PRJ-003-ITEM-003942,Structure Reporting Package,Structure,Milestone,2026-05-17,2026-08-01,297.7,ea,High,STS-005
WIT-003943,PRJ-004,PRJ-004-ITEM-003943,Mechanical Reporting Package,Mechanical,Package,2025-11-04,2025-12-09,399.17,lot,Critical,STS-001
WIT-003944,PRJ-005,PRJ-005-ITEM-003944,Electrical Reporting Package,Electrical,Task,2026-03-04,2026-06-18,434.53,hr,Low,STS-005
WIT-003945,PRJ-001,PRJ-001-ITEM-003945,Interior Reporting Package,Interior,Inspection,2026-01-02,2026-04-06,147.16,m2,Medium,STS-005
WIT-003946,PRJ-002,PRJ-002-ITEM-003946,Exterior Reporting Package,Exterior,Milestone,2026-01-27,2026-04-03,5.66,m3,High,STS-005
WIT-003947,PRJ-003,PRJ-003-ITEM-003947,Safety Reporting Package,Safety,Package,2026-01-19,2026-03-18,373.68,ea,Critical,STS-006
WIT-003948,PRJ-004,PRJ-004-ITEM-003948,Structure Reporting Package,Structure,Task,2026-04-01,2026-07-09,281.19,lot,Low,STS-006
WIT-003949,PRJ-005,PRJ-005-ITEM-003949,Mechanical Reporting Package,Mechanical,Inspection,2025-12-09,2026-01-17,85.48,hr,Medium,STS-002
WIT-003950,PRJ-001,PRJ-001-ITEM-003950,Electrical Reporting Package,Electrical,Milestone,2025-09-23,2025-11-24,408.82,m2,High,STS-005
WIT-003951,PRJ-002,PRJ-002-ITEM-003951,Interior Reporting Package,Interior,Package,2026-06-02,2026-09-09,438.85,m3,Critical,STS-004
WIT-003952,PRJ-003,PRJ-003-ITEM-003952,Exterior Reporting Package,Exterior,Task,2026-05-11,2026-06-13,496.24,ea,Low,STS-004
WIT-003953,PRJ-004,PRJ-004-ITEM-003953,Safety Reporting Package,Safety,Inspection,2026-06-05,2026-06-15,124.64,lot,Medium,STS-004
WIT-003954,PRJ-005,PRJ-005-ITEM-003954,Structure Reporting Package,Structure,Milestone,2025-07-08,2025-10-19,125.42,hr,High,STS-004
WIT-003955,PRJ-001,PRJ-001-ITEM-003955,Mechanical Reporting Package,Mechanical,Package,2026-01-21,2026-03-02,134.5,m2,Critical,STS-004
WIT-003956,PRJ-002,PRJ-002-ITEM-003956,Electrical Reporting Package,Electrical,Task,2026-01-13,2026-02-13,120.67,m3,Low,STS-005
WIT-003957,PRJ-003,PRJ-003-ITEM-003957,Interior Reporting Package,Interior,Inspection,2026-05-03,2026-07-10,197.49,ea,Medium,STS-004
WIT-003958,PRJ-004,PRJ-004-ITEM-003958,Exterior Reporting Package,Exterior,Milestone,2026-05-21,2026-08-07,418.18,lot,High,STS-001
WIT-003959,PRJ-005,PRJ-005-ITEM-003959,Safety Reporting Package,Safety,Package,2026-02-15,2026-05-06,346.68,hr,Critical,STS-004
WIT-003960,PRJ-001,PRJ-001-ITEM-003960,Structure Reporting Package,Structure,Task,2026-05-28,2026-08-13,74.72,m2,Low,STS-003
WIT-003961,PRJ-002,PRJ-002-ITEM-003961,Mechanical Reporting Package,Mechanical,Inspection,2026-03-07,2026-05-19,408.24,m3,Medium,STS-004
WIT-003962,PRJ-003,PRJ-003-ITEM-003962,Electrical Reporting Package,Electrical,Milestone,2026-02-23,2026-06-10,132.83,ea,High,STS-002
WIT-003963,PRJ-004,PRJ-004-ITEM-003963,Interior Reporting Package,Interior,Package,2026-02-19,2026-02-28,29.47,lot,Critical,STS-004
WIT-003964,PRJ-005,PRJ-005-ITEM-003964,Exterior Reporting Package,Exterior,Task,2025-06-23,2025-08-28,184.82,hr,Low,STS-004
WIT-003965,PRJ-001,PRJ-001-ITEM-003965,Safety Reporting Package,Safety,Inspection,2026-05-23,2026-08-12,326.37,m2,Medium,STS-004
WIT-003966,PRJ-002,PRJ-002-ITEM-003966,Structure Reporting Package,Structure,Milestone,2026-05-23,2026-09-09,228.41,m3,High,STS-005
WIT-003967,PRJ-003,PRJ-003-ITEM-003967,Mechanical Reporting Package,Mechanical,Package,2025-10-19,2025-12-02,229.52,ea,Critical,STS-006
WIT-003968,PRJ-004,PRJ-004-ITEM-003968,Electrical Reporting Package,Electrical,Task,2026-02-17,2026-05-28,215.68,lot,Low,STS-004
WIT-003969,PRJ-005,PRJ-005-ITEM-003969,Interior Reporting Package,Interior,Inspection,2025-04-27,2025-05-07,320.89,hr,Medium,STS-002
WIT-003970,PRJ-001,PRJ-001-ITEM-003970,Exterior Reporting Package,Exterior,Milestone,2026-03-11,2026-06-16,38.57,m2,High,STS-007
WIT-003971,PRJ-002,PRJ-002-ITEM-003971,Safety Reporting Package,Safety,Package,2025-12-07,2026-02-12,334.36,m3,Critical,STS-001
WIT-003972,PRJ-003,PRJ-003-ITEM-003972,Structure Reporting Package,Structure,Task,2026-05-24,2026-07-04,8.2,ea,Low,STS-004
WIT-003973,PRJ-004,PRJ-004-ITEM-003973,Mechanical Reporting Package,Mechanical,Inspection,2026-02-03,2026-03-15,78.64,lot,Medium,STS-004
WIT-003974,PRJ-005,PRJ-005-ITEM-003974,Electrical Reporting Package,Electrical,Milestone,2026-04-21,2026-08-17,155.89,hr,High,STS-003
WIT-003975,PRJ-001,PRJ-001-ITEM-003975,Interior Reporting Package,Interior,Package,2025-11-20,2026-01-21,347.5,m2,Critical,STS-005
WIT-003976,PRJ-002,PRJ-002-ITEM-003976,Exterior Reporting Package,Exterior,Task,2026-02-26,2026-03-28,386.63,m3,Low,STS-004
WIT-003977,PRJ-003,PRJ-003-ITEM-003977,Safety Reporting Package,Safety,Inspection,2026-04-21,2026-05-23,143.95,ea,Medium,STS-004
WIT-003978,PRJ-004,PRJ-004-ITEM-003978,Structure Reporting Package,Structure,Milestone,2025-11-29,2026-01-13,399.81,lot,High,STS-003
WIT-003979,PRJ-005,PRJ-005-ITEM-003979,Mechanical Reporting Package,Mechanical,Package,2025-08-02,2025-10-17,193.39,hr,Critical,STS-004
WIT-003980,PRJ-001,PRJ-001-ITEM-003980,Electrical Reporting Package,Electrical,Task,2026-01-25,2026-03-15,268.19,m2,Low,STS-003
WIT-003981,PRJ-002,PRJ-002-ITEM-003981,Interior Reporting Package,Interior,Inspection,2026-01-13,2026-01-23,497.71,m3,Medium,STS-004
WIT-003982,PRJ-003,PRJ-003-ITEM-003982,Exterior Reporting Package,Exterior,Milestone,2026-05-26,2026-06-20,111.29,ea,High,STS-002
WIT-003983,PRJ-004,PRJ-004-ITEM-003983,Safety Reporting Package,Safety,Package,2026-02-22,2026-06-18,378.09,lot,Critical,STS-005
WIT-003984,PRJ-005,PRJ-005-ITEM-003984,Structure Reporting Package,Structure,Task,2026-01-03,2026-02-18,80.98,hr,Low,STS-005
WIT-003985,PRJ-001,PRJ-001-ITEM-003985,Mechanical Reporting Package,Mechanical,Inspection,2026-01-16,2026-03-01,333.29,m2,Medium,STS-005
WIT-003986,PRJ-002,PRJ-002-ITEM-003986,Electrical Reporting Package,Electrical,Milestone,2026-03-12,2026-06-29,270.08,m3,High,STS-006
WIT-003987,PRJ-003,PRJ-003-ITEM-003987,Interior Reporting Package,Interior,Package,2025-11-19,2026-01-20,413.87,ea,Critical,STS-005
WIT-003988,PRJ-004,PRJ-004-ITEM-003988,Exterior Reporting Package,Exterior,Task,2026-02-17,2026-05-03,333.88,lot,Low,STS-002
WIT-003989,PRJ-005,PRJ-005-ITEM-003989,Safety Reporting Package,Safety,Inspection,2026-02-06,2026-03-21,183.73,hr,Medium,STS-004
WIT-003990,PRJ-001,PRJ-001-ITEM-003990,Structure Reporting Package,Structure,Milestone,2025-10-25,2026-01-03,189.63,m2,High,STS-007
WIT-003991,PRJ-002,PRJ-002-ITEM-003991,Mechanical Reporting Package,Mechanical,Package,2026-04-19,2026-04-28,475.07,m3,Critical,STS-005
WIT-003992,PRJ-003,PRJ-003-ITEM-003992,Electrical Reporting Package,Electrical,Task,2025-08-30,2025-12-22,55.01,ea,Low,STS-005
WIT-003993,PRJ-004,PRJ-004-ITEM-003993,Interior Reporting Package,Interior,Inspection,2025-11-22,2026-01-21,344.23,lot,Medium,STS-004
WIT-003994,PRJ-005,PRJ-005-ITEM-003994,Exterior Reporting Package,Exterior,Milestone,2026-02-12,2026-05-06,454.06,hr,High,STS-002
WIT-003995,PRJ-001,PRJ-001-ITEM-003995,Safety Reporting Package,Safety,Package,2025-11-24,2026-03-19,286.41,m2,Critical,STS-005
WIT-003996,PRJ-002,PRJ-002-ITEM-003996,Structure Reporting Package,Structure,Task,2026-05-01,2026-05-16,290.76,m3,Low,STS-004
WIT-003997,PRJ-003,PRJ-003-ITEM-003997,Mechanical Reporting Package,Mechanical,Inspection,2025-09-25,2025-11-12,408.15,ea,Medium,STS-003
WIT-003998,PRJ-004,PRJ-004-ITEM-003998,Electrical Reporting Package,Electrical,Milestone,2026-03-23,2026-04-04,409.6,lot,High,STS-004
WIT-003999,PRJ-005,PRJ-005-ITEM-003999,Interior Reporting Package,Interior,Package,2026-03-29,2026-07-11,228.28,hr,Critical,STS-006
WIT-004000,PRJ-001,PRJ-001-ITEM-004000,Exterior Reporting Package,Exterior,Task,2026-01-03,2026-01-16,285.02,m2,Low,STS-004
WIT-004001,PRJ-002,PRJ-002-ITEM-004001,Safety Reporting Package,Safety,Inspection,2026-03-28,2026-04-15,79.06,m3,Medium,STS-006
WIT-004002,PRJ-003,PRJ-003-ITEM-004002,Structure Reporting Package,Structure,Milestone,2025-08-30,2025-11-01,249.84,ea,High,STS-004
WIT-004003,PRJ-004,PRJ-004-ITEM-004003,Mechanical Reporting Package,Mechanical,Package,2025-12-23,2026-01-04,328.03,lot,Critical,STS-003
WIT-004004,PRJ-005,PRJ-005-ITEM-004004,Electrical Reporting Package,Electrical,Task,2025-05-28,2025-09-22,391.63,hr,Low,STS-004
WIT-004005,PRJ-001,PRJ-001-ITEM-004005,Interior Reporting Package,Interior,Inspection,2025-11-26,2026-03-09,428.76,m2,Medium,STS-004
WIT-004006,PRJ-002,PRJ-002-ITEM-004006,Exterior Reporting Package,Exterior,Milestone,2026-03-01,2026-04-19,351.92,m3,High,STS-003
WIT-004007,PRJ-003,PRJ-003-ITEM-004007,Safety Reporting Package,Safety,Package,2026-01-15,2026-04-17,6.06,ea,Critical,STS-007
WIT-004008,PRJ-004,PRJ-004-ITEM-004008,Structure Reporting Package,Structure,Task,2026-06-04,2026-06-28,61.12,lot,Low,STS-007
WIT-004009,PRJ-005,PRJ-005-ITEM-004009,Mechanical Reporting Package,Mechanical,Inspection,2026-02-01,2026-04-19,30.27,hr,Medium,STS-001
WIT-004010,PRJ-001,PRJ-001-ITEM-004010,Electrical Reporting Package,Electrical,Milestone,2025-11-04,2026-03-02,411.82,m2,High,STS-004
WIT-004011,PRJ-002,PRJ-002-ITEM-004011,Interior Reporting Package,Interior,Package,2026-02-18,2026-03-12,372.18,m3,Critical,STS-004
WIT-004012,PRJ-003,PRJ-003-ITEM-004012,Exterior Reporting Package,Exterior,Task,2026-05-14,2026-08-07,489.51,ea,Low,STS-004
WIT-004013,PRJ-004,PRJ-004-ITEM-004013,Safety Reporting Package,Safety,Inspection,2026-01-04,2026-04-28,446.75,lot,Medium,STS-003
WIT-004014,PRJ-005,PRJ-005-ITEM-004014,Structure Reporting Package,Structure,Milestone,2025-04-14,2025-07-12,439.31,hr,High,STS-004
WIT-004015,PRJ-001,PRJ-001-ITEM-004015,Mechanical Reporting Package,Mechanical,Package,2026-03-18,2026-04-07,419.48,m2,Critical,STS-005
WIT-004016,PRJ-002,PRJ-002-ITEM-004016,Electrical Reporting Package,Electrical,Task,2026-02-25,2026-03-14,76.69,m3,Low,STS-005
WIT-004017,PRJ-003,PRJ-003-ITEM-004017,Interior Reporting Package,Interior,Inspection,2026-04-12,2026-07-26,59.28,ea,Medium,STS-004
WIT-004018,PRJ-004,PRJ-004-ITEM-004018,Exterior Reporting Package,Exterior,Milestone,2026-01-02,2026-03-13,87.74,lot,High,STS-005
WIT-004019,PRJ-005,PRJ-005-ITEM-004019,Safety Reporting Package,Safety,Package,2025-10-12,2026-01-31,184.94,hr,Critical,STS-004
WIT-004020,PRJ-001,PRJ-001-ITEM-004020,Structure Reporting Package,Structure,Task,2026-05-14,2026-05-24,63.1,m2,Low,STS-002
WIT-004021,PRJ-002,PRJ-002-ITEM-004021,Mechanical Reporting Package,Mechanical,Inspection,2025-11-10,2026-01-06,11.3,m3,Medium,STS-001
WIT-004022,PRJ-003,PRJ-003-ITEM-004022,Electrical Reporting Package,Electrical,Milestone,2025-08-11,2025-11-29,438.45,ea,High,STS-004
WIT-004023,PRJ-004,PRJ-004-ITEM-004023,Interior Reporting Package,Interior,Package,2026-04-19,2026-08-16,456.26,lot,Critical,STS-003
WIT-004024,PRJ-005,PRJ-005-ITEM-004024,Exterior Reporting Package,Exterior,Task,2025-09-11,2025-10-05,110.83,hr,Low,STS-004
WIT-004025,PRJ-001,PRJ-001-ITEM-004025,Safety Reporting Package,Safety,Inspection,2025-11-30,2026-01-06,213.51,m2,Medium,STS-004
WIT-004026,PRJ-002,PRJ-002-ITEM-004026,Structure Reporting Package,Structure,Milestone,2025-12-23,2026-02-12,3.79,m3,High,STS-005
WIT-004027,PRJ-003,PRJ-003-ITEM-004027,Mechanical Reporting Package,Mechanical,Package,2026-03-21,2026-05-17,389.85,ea,Critical,STS-004
WIT-004028,PRJ-004,PRJ-004-ITEM-004028,Electrical Reporting Package,Electrical,Task,2025-12-26,2026-04-04,264.82,lot,Low,STS-004
WIT-004029,PRJ-005,PRJ-005-ITEM-004029,Interior Reporting Package,Interior,Inspection,2026-02-26,2026-06-25,194.74,hr,Medium,STS-003
WIT-004030,PRJ-001,PRJ-001-ITEM-004030,Exterior Reporting Package,Exterior,Milestone,2025-10-14,2026-01-22,48.94,m2,High,STS-005
WIT-004031,PRJ-002,PRJ-002-ITEM-004031,Safety Reporting Package,Safety,Package,2025-12-08,2026-01-27,133.81,m3,Critical,STS-004
WIT-004032,PRJ-003,PRJ-003-ITEM-004032,Structure Reporting Package,Structure,Task,2026-04-05,2026-05-30,216.49,ea,Low,STS-003
WIT-004033,PRJ-004,PRJ-004-ITEM-004033,Mechanical Reporting Package,Mechanical,Inspection,2026-04-12,2026-06-13,272.97,lot,Medium,STS-004
WIT-004034,PRJ-005,PRJ-005-ITEM-004034,Electrical Reporting Package,Electrical,Milestone,2026-01-10,2026-01-21,113.4,hr,High,STS-004
WIT-004035,PRJ-001,PRJ-001-ITEM-004035,Interior Reporting Package,Interior,Package,2026-02-13,2026-05-26,14.8,m2,Critical,STS-004
WIT-004036,PRJ-002,PRJ-002-ITEM-004036,Exterior Reporting Package,Exterior,Task,2026-04-03,2026-05-19,67.95,m3,Low,STS-004
WIT-004037,PRJ-003,PRJ-003-ITEM-004037,Safety Reporting Package,Safety,Inspection,2026-02-11,2026-02-20,285.67,ea,Medium,STS-006
WIT-004038,PRJ-004,PRJ-004-ITEM-004038,Structure Reporting Package,Structure,Milestone,2026-03-23,2026-04-24,443.52,lot,High,STS-004
WIT-004039,PRJ-005,PRJ-005-ITEM-004039,Mechanical Reporting Package,Mechanical,Package,2025-02-14,2025-05-22,317.92,hr,Critical,STS-006
WIT-004040,PRJ-001,PRJ-001-ITEM-004040,Electrical Reporting Package,Electrical,Task,2025-09-24,2026-01-08,78.1,m2,Low,STS-003
WIT-004041,PRJ-002,PRJ-002-ITEM-004041,Interior Reporting Package,Interior,Inspection,2026-05-14,2026-07-04,201.31,m3,Medium,STS-006
WIT-004042,PRJ-003,PRJ-003-ITEM-004042,Exterior Reporting Package,Exterior,Milestone,2025-10-26,2026-02-03,435.14,ea,High,STS-005
WIT-004043,PRJ-004,PRJ-004-ITEM-004043,Safety Reporting Package,Safety,Package,2026-03-19,2026-05-01,243.87,lot,Critical,STS-004
WIT-004044,PRJ-005,PRJ-005-ITEM-004044,Structure Reporting Package,Structure,Task,2025-02-21,2025-05-28,145.11,hr,Low,STS-004
WIT-004045,PRJ-001,PRJ-001-ITEM-004045,Mechanical Reporting Package,Mechanical,Inspection,2026-01-13,2026-02-13,69.1,m2,Medium,STS-005
WIT-004046,PRJ-002,PRJ-002-ITEM-004046,Electrical Reporting Package,Electrical,Milestone,2026-05-13,2026-06-25,26.12,m3,High,STS-004
WIT-004047,PRJ-003,PRJ-003-ITEM-004047,Interior Reporting Package,Interior,Package,2025-10-23,2026-02-10,7.41,ea,Critical,STS-005
WIT-004048,PRJ-004,PRJ-004-ITEM-004048,Exterior Reporting Package,Exterior,Task,2025-11-01,2025-11-09,405.63,lot,Low,STS-005
WIT-004049,PRJ-005,PRJ-005-ITEM-004049,Safety Reporting Package,Safety,Inspection,2025-02-14,2025-03-12,262.21,hr,Medium,STS-004
WIT-004050,PRJ-001,PRJ-001-ITEM-004050,Structure Reporting Package,Structure,Milestone,2026-05-11,2026-08-05,179.51,m2,High,STS-004
WIT-004051,PRJ-002,PRJ-002-ITEM-004051,Mechanical Reporting Package,Mechanical,Package,2026-01-23,2026-04-09,35.27,m3,Critical,STS-004
WIT-004052,PRJ-003,PRJ-003-ITEM-004052,Electrical Reporting Package,Electrical,Task,2025-11-05,2025-11-22,96.76,ea,Low,STS-005
WIT-004053,PRJ-004,PRJ-004-ITEM-004053,Interior Reporting Package,Interior,Inspection,2026-03-08,2026-06-19,17.5,lot,Medium,STS-004
WIT-004054,PRJ-005,PRJ-005-ITEM-004054,Exterior Reporting Package,Exterior,Milestone,2025-10-11,2025-10-29,42.56,hr,High,STS-006
WIT-004055,PRJ-001,PRJ-001-ITEM-004055,Safety Reporting Package,Safety,Package,2025-10-30,2026-01-08,48.79,m2,Critical,STS-005
